Unnamed: 0,Player,Age,Position,League,Squad,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,90s,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG.1,Expected npxG.1,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Playing Time Mn/MP,Playing Time Min%,Starts Starts,Starts Mn/Start,Starts Compl,Subs Subs,Subs Mn/Sub,Subs unSub,Team Success PPM,Team Success onG,Team Success onGA,Team Success +/-,Team Success +/-90,Team Success On-Off,Team Success (xG) onxG,Team Success (xG) onxGA,Team Success (xG) xG+/-,Team Success (xG) xG+/-90,Team Success (xG) On-Off,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA
373,Claudio Bravo,40.0,Goalkeeper,La Liga,Betis,7.0,7.0,630.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,7.0,2.0,0.29,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,230.0,80.9,4988.0,3322.0,42.0,42.0,100.0,86.0,86.0,100.0,56.0,99.0,56.6,0.0,0.0,0.1,0.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,90.0,18.4,7.0,90.0,7.0,0.0,0.0,13.0,1.86,11.0,5.0,6.0,0.86,0.95,9.9,6.5,3.4,0.48,0.8,241.0,194.0,239.0,2.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,132.0,817.0,591.0,0.0,0.0,0.0
374,Fabian Bredlow,28.0,Goalkeeper,Bundesliga,Stuttgart,4.0,4.0,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,179.0,76.0,3385.0,2506.0,38.0,39.0,97.4,58.0,59.0,98.3,40.0,81.0,49.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,90.0,11.8,4.0,90.0,4.0,0.0,0.0,26.0,2.5,9.0,3.0,6.0,1.5,0.4,7.0,4.4,2.6,0.66,-0.34,190.0,165.0,190.0,0.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,126.0,719.0,401.0,0.0,0.0,0.0
394,Alexander Brunst,28.0,Goalkeeper,Bundesliga,Darmstadt 98,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.67,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,150.0,68.7,3309.0,2597.0,19.0,20.0,95.0,36.0,37.0,97.3,47.0,92.0,51.1,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,90.0,8.8,3.0,90.0,3.0,0.0,0.0,21.0,0.2,2.0,16.0,-14.0,-4.67,-3.31,1.4,7.1,-5.7,-1.9,-0.77,155.0,94.0,150.0,5.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,89.0,394.0,226.0,0.0,0.0,0.0
414,Marcin Bułka,23.0,Goalkeeper,Ligue 1,Nice,34.0,34.0,3060.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,3.0,0.09,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1060.0,1235.0,85.8,21917.0,13487.0,351.0,355.0,98.9,500.0,513.0,97.5,185.0,337.0,54.9,0.0,0.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,8.0,2.0,80.0,0.0,1.0,0.0,0.0,0.03,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.1,0.1,0.13,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,90.0,100.0,34.0,90.0,34.0,0.0,0.0,0.0,1.62,40.0,29.0,11.0,0.32,0.0,49.9,35.5,14.4,0.42,0.0,1292.0,1071.0,1285.0,4.0,3.0,2.0,1292.0,2.0,2.0,100.0,0.0,0.0,1062.0,4593.0,2229.0,0.0,0.0,0.0
451,Elia Caprile,21.0,Goalkeeper,Serie A,Empoli,23.0,23.0,2070.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,23.0,8.0,0.35,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,820.0,67.7,16234.0,12618.0,69.0,71.0,97.2,296.0,304.0,97.4,190.0,441.0,43.1,0.0,0.3,0.0,-0.3,2.0,13.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,10.0,2.0,83.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,2.0,90.0,60.5,23.0,90.0,23.0,0.0,0.0,9.0,1.04,19.0,27.0,-8.0,-0.35,0.79,21.2,30.9,-9.7,-0.42,0.04,895.0,716.0,889.0,7.0,0.0,0.0,895.0,0.0,0.0,0.0,0.0,0.0,469.0,2407.0,1471.0,0.0,0.0,0.0
457,Cárdenas,26.0,Goalkeeper,La Liga,Rayo Vallecano,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,40.0,65.0,566.0,402.0,7.0,7.0,100.0,16.0,16.0,100.0,3.0,17.0,17.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,90.0,2.6,1.0,90.0,1.0,0.0,0.0,36.0,0.0,0.0,1.0,-1.0,-1.0,-0.51,1.1,0.9,0.1,0.11,0.17,41.0,32.0,41.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,24.0,139.0,79.0,0.0,0.0,0.0
465,Marco Carnesecchi,23.0,Goalkeeper,Serie A,Atalanta,27.0,27.0,2425.0,26.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,619.0,879.0,70.4,18321.0,13014.0,73.0,75.0,97.3,320.0,330.0,97.0,225.0,467.0,48.2,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39.0,7.0,1.0,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,90.0,70.9,27.0,90.0,26.0,0.0,0.0,11.0,1.85,53.0,30.0,23.0,0.85,0.22,41.6,30.5,11.1,0.41,-0.09,955.0,861.0,954.0,1.0,0.0,0.0,955.0,0.0,0.0,0.0,0.0,0.0,484.0,2512.0,1389.0,0.0,0.0,0.0
483,Koen Casteels,31.0,Goalkeeper,Bundesliga,Wolfsburg,25.0,25.0,2250.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.2,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,25.0,6.0,0.24,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,688.0,949.0,72.5,20991.0,15027.0,104.0,105.0,99.0,300.0,305.0,98.4,283.0,535.0,52.9,0.0,0.2,0.1,-0.2,1.0,29.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,33.0,8.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,3.0,66.7,1.0,0.0,0.0,0.0,0.0,2.0,16.0,5.0,90.0,73.5,25.0,90.0,25.0,0.0,0.0,0.0,1.2,31.0,39.0,-8.0,-0.32,0.46,27.4,34.8,-7.3,-0.29,-0.49,1004.0,794.0,995.0,9.0,0.0,0.0,1004.0,0.0,0.0,0.0,0.0,0.0,605.0,3130.0,1910.0,0.0,0.0,0.0
501,Michele Cerofolini,24.0,Goalkeeper,Serie A,Frosinone,8.0,7.0,675.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,1.0,0.13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,209.0,59.3,3261.0,2471.0,23.0,23.0,100.0,66.0,67.0,98.5,34.0,117.0,29.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,84.0,19.7,7.0,90.0,7.0,1.0,45.0,30.0,1.38,7.0,11.0,-4.0,-0.53,0.16,8.0,9.7,-1.8,-0.23,0.1,226.0,186.0,224.0,2.0,0.0,0.0,226.0,0.0,0.0,0.0,0.0,0.0,112.0,640.0,423.0,0.0,0.0,0.0
520,Lucas Chevalier,21.0,Goalkeeper,Ligue 1,Lille,33.0,33.0,2969.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,5.0,0.15,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,914.0,1186.0,77.1,21421.0,14432.0,260.0,262.0,99.2,431.0,434.0,99.3,215.0,478.0,45.0,0.0,0.1,0.1,-0.1,2.0,9.0,2.0,0.0,2.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,54.0,4.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,4.0,75.0,1.0,1.0,0.0,1.0,0.0,3.0,11.0,2.0,90.0,97.0,33.0,90.0,32.0,0.0,0.0,0.0,1.76,50.0,32.0,18.0,0.55,0.55,47.4,35.4,12.0,0.36,0.21,1255.0,968.0,1249.0,6.0,0.0,0.0,1255.0,0.0,0.0,0.0,0.0,0.0,931.0,4958.0,2712.0,0.0,0.0,0.0
531,Oliver Christensen,24.0,Goalkeeper,Serie A,Fiorentina,4.0,4.0,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,190.0,76.8,3678.0,2601.0,33.0,33.0,100.0,68.0,71.0,95.8,43.0,83.0,51.8,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,90.0,10.5,4.0,90.0,4.0,0.0,0.0,24.0,1.0,8.0,9.0,-1.0,-0.25,-0.72,5.9,6.1,-0.2,-0.04,-0.15,197.0,143.0,197.0,0.0,0.0,0.0,197.0,0.0,0.0,0.0,0.0,0.0,122.0,556.0,321.0,0.0,0.0,0.0
564,Andrea Consigli,36.0,Goalkeeper,Serie A,Sassuolo,35.0,35.0,3150.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,4.0,0.11,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,838.0,1235.0,67.9,24440.0,17449.0,126.0,126.0,100.0,395.0,402.0,98.3,311.0,700.0,44.4,0.0,0.0,0.1,0.0,0.0,15.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,7.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,19.0,1.0,90.0,92.1,35.0,90.0,35.0,0.0,0.0,0.0,0.74,36.0,68.0,-32.0,-0.91,-0.91,35.9,56.6,-20.7,-0.59,-0.24,1327.0,1035.0,1316.0,12.0,0.0,0.0,1327.0,0.0,0.0,0.0,0.0,0.0,717.0,3821.0,2357.0,0.0,0.0,0.0
566,Nikita Contini Baranovsky,27.0,Goalkeeper,Serie A,Napoli,1.0,0.0,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,5.29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,100.0,66.0,38.0,2.0,2.0,100.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,0.5,0.0,0.0,0.0,1.0,17.0,34.0,1.0,0.0,0.0,0.0,0.0,-0.19,0.3,0.1,0.2,1.12,0.51,5.0,3.0,4.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,0.0,0.0,0.0
588,Benoît Costil,36.0,Goalkeeper,Serie A,Salernitana,13.0,13.0,1170.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,0.31,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,428.0,60.3,7748.0,6197.0,48.0,49.0,98.0,109.0,111.0,98.2,101.0,267.0,37.8,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,3.0,66.7,1.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,90.0,34.2,13.0,90.0,13.0,0.0,0.0,25.0,0.69,13.0,29.0,-16.0,-1.23,0.09,13.5,23.8,-10.3,-0.79,0.56,463.0,394.0,454.0,9.0,0.0,0.0,463.0,0.0,0.0,0.0,0.0,0.0,223.0,1219.0,676.0,0.0,0.0,0.0
589,Grégoire Coudert,24.0,Goalkeeper,Ligue 1,Brest,3.0,2.0,181.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,80.0,68.8,1658.0,1275.0,7.0,7.0,100.0,28.0,28.0,100.0,20.0,45.0,44.4,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,5.9,2.0,90.0,2.0,1.0,1.0,31.0,2.33,4.0,0.0,4.0,1.99,1.52,4.0,0.7,3.3,1.65,1.47,81.0,63.0,81.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,61.0,363.0,203.0,0.0,0.0,0.0
595,Thibaut Courtois,31.0,Goalkeeper,La Liga,Real Madrid,4.0,4.0,332.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,3.7,1.0,0.27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,123.0,91.9,2675.0,1889.0,25.0,25.0,100.0,63.0,63.0,100.0,24.0,34.0,70.6,0.0,0.1,0.0,-0.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,83.0,9.7,4.0,83.0,3.0,0.0,0.0,1.0,2.5,12.0,0.0,12.0,3.25,1.82,7.1,3.6,3.5,0.95,0.08,135.0,119.0,135.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,87.0,472.0,296.0,0.0,0.0,0.0
600,Alessio Cragno,29.0,Goalkeeper,Serie A,Sassuolo,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,100.0,69.0,1856.0,1253.0,16.0,16.0,100.0,28.0,28.0,100.0,24.0,55.0,43.6,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,90.0,7.9,3.0,90.0,3.0,0.0,0.0,34.0,1.33,7.0,7.0,0.0,0.0,0.91,4.0,5.0,-1.1,-0.36,0.24,110.0,91.0,110.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,54.0,270.0,193.0,0.0,0.0,0.0
604,Cristian,25.0,Goalkeeper,La Liga,Valencia,1.0,0.0,57.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,18.0,72.2,294.0,213.0,3.0,3.0,100.0,8.0,8.0,100.0,2.0,7.0,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,1.7,0.0,0.0,0.0,1.0,57.0,37.0,0.0,0.0,1.0,-1.0,-1.58,-1.47,0.5,0.7,-0.2,-0.3,-0.19,20.0,16.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,8.0,35.0,32.0,0.0,0.0,0.0
611,Iván Cuéllar,39.0,Goalkeeper,La Liga,Mallorca,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,35.0,68.6,612.0,461.0,3.0,4.0,75.0,14.0,14.0,100.0,7.0,17.0,41.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,2.6,1.0,90.0,1.0,0.0,0.0,30.0,3.0,2.0,1.0,1.0,1.0,1.32,1.4,0.9,0.5,0.49,0.57,36.0,36.0,36.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,27.0,189.0,101.0,0.0,0.0,0.0
