Joueur,Age,Position,Ligue,equipe,Matchs joues,Titularisations,Minutes jouees,Matches equivalents 90 minutes,Buts,Passes decisives,Buts + Passes décisives,Buts hors penalty,Penalty marques,Penalty tentes,Cartons jaunes,Cartons rouges,Buts attendus (xG),Buts attendus hors penalty (npxG) ,Passes decisives attendues (xAG),xG + xAG hors penalty,Passes progressives ,Courses progressives ,Receptions progressives ,Buts par 90 minutes,Passes decisives par 90 minutes,Buts + Passes decisives par 90 minutes ,Buts hors penalty par 90 minutes,Buts + Passes decisives hors penalty par 90 min,xG par 90 minutes,xAG par 90 minutes,xG + xAG par 90 minutes,npxG par 90 minutes,npxG + xAG par 90 minutes,Matches (equivalents 90 minutes),Actions menant a un tir,Actions menant a un tir par 90 minutes ,Passes vivantes menant a un tir,Passes arretees menant a un tir,Ballons perdus menant a un tir,Tirs menant a un tir,Fautes subies menant a un tir,Actions defensives menant a un tir,Actions menant a un but,Actions menant a un but par 90 minutes,Passes vivantes menant a un but,Passes arretees menant a un but,Ballons perdus menant a un but,Tirs menant a un but,Fautes subies menant a un but ,Actions defensives menant a un but,Passes reussies totales,Passes tentees totales,Pourcentage de reussite des passes,Distance totale des passes ,Distance progressive des passes,Passes courtes reussies,Passes courtes tentees,Pourcentage de reussite des passes courtes,Passes moyennes reussies,Passes moyennes tentees,Pourcentage de reussite des passes moyennes,Passes longues reussies,Passes longues tentees,Pourcentage de reussite des passes longues,Passes decisives,Passes decisives attendues (xAG),Passes attendues ,Difference entre passes attendues et xAG,Passes cles,Passes vers le dernier tiers,Passes dans la surface adverse,Centres dans la surface adverse,Passes progressives,Deuxieme carton jaune,Fautes commises,Fautes subies,Hors-jeux,Centres,Performance Iterceptions ,Tacles reussis,Penalty obtenus,Penalty concedes,Buts contre son camp,Ballons recuperes,Duels aeriens gagnes,Duels aeriens perdus,Pourcentage de duels aeriens gagnes,Buts,Tirs,Tirs cadres,Pourcentage de tirs cadres,Tirs par 90 minutes,Tirs cadres par 90 minutes,Buts par tir,Buts par tir cadre,Distance moyenne des tirs,Coups francs,Penalty marques,Penalty tentes,Buts attendus (xG),Buts attendus hors penalty (npxG),npxG par tir,Difference entre buts reels et xG ,Difference entre buts reels hors penalty et npxG,Tacles,Tacles reussis,Tacles dans le tiers defensif,Tacles dans le tiers median,Tacles dans le tiers offensif,Tacles dans les duels ,Duels tentes,Pourcentage de tacles reussis Tkl%,Duels perdus,Contres,Tirs contres ,Passes contrees ,Interceptions ,Tacles + Interceptions,Degagements,Erreurs ayant conduit a un tir adverse,Minutes par match ,Pourcentage de minutes jouees ,Titularisations,Minutes par titularisation ,Matches completes,Remplacants,Minutes par entree,Matches non remplace,Points par match,Buts marques avec le joueur,Buts encaisses avec le joueur,Difference de buts avec le joueur,Difference de buts par 90 minutes,Difference avec/sans le joueur,xG marques avec le joueur ,xG encaisses avec le joueur,Difference de xG avec le joueur,Difference de xG par 90 minutes,Difference de xG avec/sans le joueur,Touches,Touches dans la surface defensive,Touches dans le tiers defensif,Touches dans le tier median,Touches dans le tiers offensif,Touches dans la surface offensive,Ballons en jeu,Dribbles tentes,Dribbles reussis,Pourcentage de dribbles reussis,Ballons perdus apres dribble,Pourcentage de ballons perdus apres dribble,Portees de balle,Distance totale parcourue avec le ballon,Distance progressive parcourue avec le ballon,Courses progressives,Courses vers le dernier tiers,Courses dans la surface adverse
Adryelson,25.0,Defender,Ligue 1,Lyon,2.0,0.0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,100.0,75.0,28.0,3.0,3.0,100.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,3.0,0.2,0.0,0.0,0.0,2.0,3.0,12.0,1.5,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.07,9.0,2.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,5.0,22.0,9.0,0.0,0.0,0.0
Emmanuel Agbadou,26.0,Defender,Ligue 1,Reims,32.0,29.0,2596.0,28.8,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,2.4,2.4,1.5,3.8,42.0,179.0,19.0,0.03,0.03,0.07,0.03,0.07,0.08,0.05,0.13,0.08,0.13,28.8,47.0,1.63,43.0,0.0,0.0,4.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,1599.0,1838.0,87.0,32774.0,10984.0,476.0,525.0,90.7,855.0,926.0,92.3,240.0,343.0,70.0,1.0,1.5,1.6,-0.5,12.0,172.0,5.0,1.0,179.0,0.0,31.0,10.0,2.0,6.0,55.0,41.0,0.0,3.0,0.0,217.0,45.0,32.0,58.4,1.0,32.0,5.0,15.6,1.11,0.17,0.03,0.2,15.1,0.0,0.0,0.0,2.4,2.4,0.07,-1.4,-1.4,65.0,41.0,38.0,23.0,4.0,44.0,64.0,68.8,20.0,47.0,25.0,22.0,55.0,120.0,116.0,1.0,81.0,84.8,29.0,89.0,27.0,3.0,8.0,1.0,1.47,36.0,39.0,-3.0,-0.1,0.28,38.8,40.9,-2.0,-0.07,-0.1,2198.0,237.0,820.0,1233.0,165.0,32.0,2198.0,31.0,15.0,48.4,16.0,51.6,1582.0,10223.0,5460.0,42.0,26.0,2.0
Felix Agu,23.0,Defender,Bundesliga,Werder Bremen,24.0,19.0,1614.0,17.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.9,0.9,0.6,1.5,32.0,32.0,90.0,0.0,0.0,0.0,0.0,0.0,0.05,0.04,0.08,0.05,0.08,17.9,24.0,1.34,16.0,1.0,0.0,0.0,7.0,0.0,3.0,0.17,0.0,0.0,0.0,0.0,3.0,0.0,488.0,669.0,72.9,7657.0,2921.0,246.0,292.0,84.2,203.0,253.0,80.2,27.0,67.0,40.3,0.0,0.6,1.4,-0.6,7.0,18.0,16.0,7.0,32.0,0.0,15.0,44.0,2.0,46.0,13.0,29.0,3.0,0.0,0.0,71.0,15.0,24.0,38.5,0.0,11.0,0.0,0.0,0.61,0.0,0.0,0.0,19.5,0.0,0.0,0.0,0.9,0.9,0.08,-0.9,-0.9,45.0,29.0,28.0,13.0,4.0,29.0,41.0,70.7,12.0,27.0,7.0,20.0,13.0,58.0,41.0,0.0,67.0,52.7,19.0,81.0,4.0,5.0,14.0,5.0,1.42,21.0,23.0,-2.0,-0.11,0.14,22.5,28.7,-6.3,-0.35,-0.14,886.0,61.0,302.0,363.0,229.0,24.0,886.0,35.0,14.0,40.0,17.0,48.6,460.0,2297.0,1223.0,32.0,16.0,7.0
Nayef Aguerd,27.0,Defender,Premier League,West Ham,21.0,21.0,1857.0,20.6,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,1.5,1.5,0.3,1.8,10.0,68.0,3.0,0.05,0.0,0.05,0.05,0.05,0.07,0.01,0.09,0.07,0.09,20.6,14.0,0.68,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,943.0,1177.0,80.1,19870.0,8804.0,335.0,360.0,93.1,452.0,493.0,91.7,143.0,297.0,48.1,0.0,0.3,0.4,-0.3,4.0,74.0,2.0,0.0,68.0,1.0,10.0,6.0,0.0,5.0,17.0,14.0,0.0,1.0,0.0,102.0,48.0,32.0,60.0,1.0,14.0,3.0,21.4,0.68,0.15,0.07,0.33,10.8,0.0,0.0,0.0,1.5,1.5,0.11,-0.5,-0.5,26.0,14.0,19.0,7.0,0.0,16.0,22.0,72.7,6.0,33.0,24.0,9.0,17.0,43.0,85.0,2.0,88.0,54.3,21.0,88.0,19.0,0.0,0.0,4.0,1.19,26.0,44.0,-18.0,-0.87,-1.1,25.0,38.2,-13.2,-0.64,-0.32,1373.0,187.0,709.0,618.0,50.0,21.0,1373.0,5.0,3.0,60.0,2.0,40.0,861.0,4211.0,2388.0,10.0,8.0,0.0
Ruben Aguilar,30.0,Defender,Ligue 1,Lens,25.0,22.0,1922.0,21.4,1.0,3.0,4.0,1.0,0.0,0.0,3.0,0.0,1.4,1.4,2.9,4.3,36.0,110.0,162.0,0.05,0.14,0.19,0.05,0.19,0.07,0.14,0.2,0.07,0.2,21.4,47.0,2.2,43.0,1.0,1.0,2.0,0.0,0.0,5.0,0.23,5.0,0.0,0.0,0.0,0.0,0.0,1044.0,1282.0,81.4,15383.0,5987.0,594.0,666.0,89.2,369.0,443.0,83.3,44.0,93.0,47.3,3.0,2.9,4.0,0.1,26.0,73.0,42.0,14.0,110.0,0.0,20.0,24.0,3.0,75.0,26.0,31.0,0.0,1.0,0.0,106.0,24.0,23.0,51.1,1.0,12.0,4.0,33.3,0.56,0.19,0.08,0.25,16.1,0.0,0.0,0.0,1.4,1.4,0.12,-0.4,-0.4,53.0,31.0,27.0,23.0,3.0,27.0,45.0,60.0,18.0,35.0,5.0,30.0,26.0,79.0,46.0,0.0,77.0,62.8,22.0,86.0,16.0,3.0,13.0,3.0,1.8,33.0,19.0,14.0,0.66,1.13,37.1,30.6,6.5,0.31,0.24,1533.0,64.0,326.0,699.0,518.0,38.0,1533.0,20.0,6.0,30.0,12.0,60.0,1039.0,5334.0,2333.0,36.0,37.0,2.0
Anel Ahmedhodžić,24.0,Defender,Premier League,Sheffield Utd,31.0,29.0,2649.0,29.4,2.0,0.0,2.0,2.0,0.0,0.0,11.0,1.0,3.1,3.1,0.8,4.0,15.0,43.0,21.0,0.07,0.0,0.07,0.07,0.07,0.11,0.03,0.14,0.11,0.14,29.4,26.0,0.88,23.0,0.0,0.0,3.0,0.0,0.0,1.0,0.03,0.0,0.0,0.0,1.0,0.0,0.0,745.0,988.0,75.4,12681.0,5037.0,334.0,384.0,87.0,345.0,422.0,81.8,53.0,137.0,38.7,0.0,0.8,0.6,-0.8,7.0,41.0,3.0,1.0,43.0,1.0,34.0,13.0,2.0,6.0,35.0,36.0,0.0,0.0,0.0,107.0,51.0,37.0,58.0,2.0,19.0,5.0,26.3,0.65,0.17,0.11,0.4,11.9,0.0,0.0,0.0,3.1,3.1,0.17,-1.1,-1.1,64.0,36.0,48.0,14.0,2.0,30.0,49.0,61.2,19.0,43.0,26.0,17.0,35.0,99.0,137.0,2.0,85.0,77.5,29.0,89.0,27.0,2.0,34.0,0.0,0.35,28.0,89.0,-61.0,-2.07,-1.14,31.9,61.5,-29.6,-1.01,0.01,1331.0,228.0,730.0,508.0,104.0,33.0,1331.0,21.0,11.0,52.4,9.0,42.9,603.0,3497.0,1946.0,15.0,15.0,3.0
Joseph Aidoo,27.0,Defender,La Liga,Celta Vigo,6.0,4.0,407.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.04,0.02,0.04,4.5,6.0,1.33,4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.22,0.0,0.0,0.0,1.0,0.0,0.0,145.0,185.0,78.4,2918.0,1187.0,41.0,46.0,89.1,84.0,102.0,82.4,19.0,35.0,54.3,0.0,0.1,0.0,-0.1,1.0,8.0,1.0,0.0,12.0,0.0,4.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,22.0,14.0,9.0,60.9,0.0,3.0,0.0,0.0,0.66,0.0,0.0,0.0,15.8,0.0,0.0,0.0,0.1,0.1,0.03,-0.1,-0.1,8.0,3.0,6.0,2.0,0.0,4.0,8.0,50.0,4.0,3.0,1.0,2.0,4.0,12.0,28.0,0.0,68.0,11.9,4.0,90.0,4.0,2.0,24.0,3.0,0.83,3.0,6.0,-3.0,-0.66,-0.42,5.3,7.0,-1.7,-0.38,-0.31,240.0,34.0,132.0,107.0,6.0,2.0,240.0,2.0,2.0,100.0,0.0,0.0,133.0,630.0,322.0,2.0,0.0,0.0
Ola Aina,26.0,Defender,Premier League,Nott'ham Forest,22.0,20.0,1692.0,18.8,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.3,0.3,0.9,1.2,53.0,68.0,38.0,0.05,0.05,0.11,0.05,0.11,0.01,0.05,0.06,0.01,0.06,18.8,38.0,2.02,25.0,5.0,3.0,1.0,3.0,1.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,603.0,802.0,75.2,9610.0,4012.0,328.0,374.0,87.7,217.0,284.0,76.4,45.0,99.0,45.5,1.0,0.9,1.0,0.1,11.0,58.0,13.0,6.0,68.0,0.0,18.0,25.0,2.0,28.0,18.0,31.0,0.0,1.0,0.0,97.0,16.0,12.0,57.1,1.0,11.0,1.0,9.1,0.59,0.05,0.09,1.0,26.6,0.0,0.0,0.0,0.3,0.3,0.02,0.7,0.7,47.0,31.0,31.0,12.0,4.0,29.0,41.0,70.7,12.0,19.0,3.0,16.0,18.0,65.0,51.0,1.0,77.0,49.5,20.0,84.0,9.0,2.0,5.0,3.0,1.0,27.0,39.0,-12.0,-0.64,-0.33,23.3,28.6,-5.3,-0.28,-0.39,1019.0,62.0,340.0,462.0,228.0,13.0,1019.0,45.0,27.0,60.0,14.0,31.1,494.0,3139.0,1830.0,53.0,29.0,11.0
Rayan Aït-Nouri,22.0,Defender,Premier League,Wolves,33.0,29.0,2329.0,25.9,2.0,1.0,3.0,2.0,0.0,0.0,7.0,0.0,3.3,3.3,2.4,5.6,67.0,99.0,99.0,0.08,0.04,0.12,0.08,0.12,0.13,0.09,0.22,0.13,0.22,25.9,65.0,2.51,41.0,9.0,6.0,3.0,6.0,0.0,5.0,0.19,2.0,0.0,0.0,0.0,3.0,0.0,1005.0,1190.0,84.5,13946.0,3935.0,627.0,688.0,91.1,297.0,344.0,86.3,38.0,72.0,52.8,1.0,2.4,1.7,-1.4,25.0,60.0,13.0,4.0,99.0,0.0,25.0,53.0,8.0,41.0,15.0,44.0,1.0,1.0,0.0,136.0,21.0,25.0,45.7,2.0,24.0,8.0,33.3,0.93,0.31,0.08,0.25,16.8,0.0,0.0,0.0,3.3,3.3,0.14,-1.3,-1.3,71.0,44.0,41.0,23.0,7.0,28.0,49.0,57.1,21.0,32.0,6.0,26.0,15.0,86.0,38.0,0.0,71.0,68.1,29.0,76.0,10.0,4.0,30.0,0.0,1.21,36.0,43.0,-7.0,-0.27,0.39,32.8,45.5,-12.7,-0.49,0.19,1522.0,56.0,406.0,698.0,446.0,49.0,1522.0,115.0,62.0,53.9,39.0,33.9,868.0,4904.0,2435.0,67.0,48.0,8.0
Kristoffer Ajer,25.0,Defender,Premier League,Brentford,28.0,21.0,1832.0,20.4,2.0,1.0,3.0,2.0,0.0,0.0,5.0,0.0,1.3,1.3,2.3,3.6,22.0,61.0,31.0,0.1,0.05,0.15,0.1,0.15,0.06,0.11,0.18,0.06,0.18,20.4,27.0,1.33,24.0,0.0,1.0,2.0,0.0,0.0,3.0,0.15,3.0,0.0,0.0,0.0,0.0,0.0,610.0,810.0,75.3,10210.0,3786.0,291.0,337.0,86.4,263.0,332.0,79.2,45.0,103.0,43.7,1.0,2.3,2.7,-1.3,12.0,56.0,10.0,3.0,61.0,0.0,25.0,10.0,1.0,22.0,25.0,21.0,0.0,0.0,0.0,60.0,63.0,23.0,73.3,2.0,12.0,4.0,33.3,0.59,0.2,0.17,0.5,9.9,0.0,0.0,0.0,1.3,1.3,0.11,0.7,0.7,38.0,21.0,25.0,9.0,4.0,23.0,36.0,63.9,13.0,26.0,11.0,15.0,25.0,63.0,79.0,1.0,65.0,53.6,21.0,84.0,13.0,7.0,11.0,1.0,1.14,28.0,33.0,-5.0,-0.25,-0.02,32.5,29.6,2.9,0.14,0.18,1042.0,112.0,430.0,457.0,158.0,58.0,1042.0,12.0,10.0,83.3,2.0,16.7,464.0,2367.0,1435.0,22.0,11.0,5.0
Manuel Akanji,28.0,Defender,Premier League,Manchester City,30.0,28.0,2511.0,27.9,2.0,0.0,2.0,2.0,0.0,0.0,4.0,1.0,1.9,1.9,0.5,2.4,46.0,148.0,36.0,0.07,0.0,0.07,0.07,0.07,0.07,0.02,0.09,0.07,0.09,27.9,55.0,1.97,45.0,1.0,0.0,3.0,2.0,4.0,4.0,0.14,4.0,0.0,0.0,0.0,0.0,0.0,2180.0,2334.0,93.4,35688.0,9787.0,1091.0,1136.0,96.0,923.0,975.0,94.7,126.0,163.0,77.3,0.0,0.5,1.8,-0.5,13.0,214.0,15.0,2.0,148.0,1.0,17.0,19.0,0.0,9.0,23.0,28.0,0.0,0.0,0.0,142.0,27.0,27.0,50.0,2.0,15.0,5.0,33.3,0.54,0.18,0.13,0.4,17.0,0.0,0.0,0.0,1.9,1.9,0.13,0.1,0.1,42.0,28.0,16.0,18.0,8.0,22.0,39.0,56.4,17.0,28.0,12.0,16.0,23.0,65.0,70.0,3.0,84.0,73.4,28.0,88.0,25.0,2.0,23.0,4.0,2.4,72.0,23.0,49.0,1.76,0.47,57.1,26.8,30.4,1.09,-0.35,2544.0,163.0,779.0,1385.0,392.0,27.0,2544.0,4.0,2.0,50.0,2.0,50.0,1639.0,8282.0,4923.0,46.0,51.0,3.0
Nathan Aké,28.0,Defender,Premier League,Manchester City,29.0,24.0,2042.0,22.7,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,2.5,2.5,1.2,3.7,24.0,116.0,18.0,0.09,0.09,0.18,0.09,0.18,0.11,0.05,0.16,0.11,0.16,22.7,36.0,1.59,28.0,0.0,2.0,4.0,1.0,1.0,6.0,0.26,3.0,0.0,1.0,2.0,0.0,0.0,1716.0,1864.0,92.1,26189.0,8717.0,882.0,921.0,95.8,750.0,796.0,94.2,43.0,85.0,50.6,2.0,1.2,1.1,0.8,10.0,148.0,5.0,1.0,116.0,0.0,10.0,18.0,0.0,11.0,14.0,16.0,0.0,0.0,0.0,119.0,46.0,28.0,62.2,2.0,20.0,5.0,25.0,0.88,0.22,0.1,0.4,10.8,0.0,0.0,0.0,2.5,2.5,0.12,-0.5,-0.5,26.0,16.0,15.0,8.0,3.0,13.0,20.0,65.0,7.0,17.0,2.0,15.0,14.0,40.0,54.0,0.0,70.0,59.7,24.0,83.0,19.0,5.0,12.0,6.0,2.38,55.0,20.0,35.0,1.54,-0.22,43.8,21.6,22.2,0.98,-0.51,2026.0,105.0,634.0,1116.0,281.0,38.0,2026.0,10.0,5.0,50.0,3.0,30.0,1280.0,6039.0,3501.0,24.0,43.0,1.0
Sergio Akieme,25.0,Defender,La Liga,Almería,19.0,19.0,1675.0,18.6,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.2,1.2,2.2,3.3,27.0,28.0,72.0,0.11,0.0,0.11,0.11,0.11,0.06,0.12,0.18,0.06,0.18,18.6,32.0,1.72,22.0,3.0,4.0,1.0,2.0,0.0,1.0,0.05,0.0,0.0,0.0,1.0,0.0,0.0,620.0,801.0,77.4,10224.0,3150.0,314.0,346.0,90.8,247.0,298.0,82.9,48.0,111.0,43.2,0.0,2.2,2.1,-2.2,17.0,30.0,14.0,12.0,28.0,0.0,18.0,17.0,1.0,57.0,10.0,15.0,0.0,2.0,0.0,99.0,10.0,15.0,40.0,2.0,9.0,5.0,55.6,0.48,0.27,0.22,0.4,17.4,0.0,0.0,0.0,1.2,1.2,0.13,0.8,0.8,27.0,15.0,18.0,7.0,2.0,13.0,16.0,81.3,3.0,14.0,4.0,10.0,10.0,37.0,34.0,0.0,88.0,49.0,19.0,88.0,18.0,0.0,0.0,1.0,0.32,17.0,36.0,-19.0,-1.02,-0.35,24.7,33.0,-8.3,-0.45,-0.22,959.0,54.0,338.0,420.0,216.0,20.0,959.0,40.0,21.0,52.5,18.0,45.0,498.0,2520.0,1141.0,27.0,23.0,2.0
Sergio Akieme,25.0,Defender,Ligue 1,Reims,13.0,8.0,818.0,9.1,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.4,1.4,0.4,1.8,20.0,20.0,34.0,0.22,0.0,0.22,0.22,0.22,0.16,0.04,0.2,0.16,0.2,9.1,19.0,2.09,12.0,1.0,3.0,2.0,0.0,1.0,1.0,0.11,0.0,0.0,0.0,1.0,0.0,0.0,277.0,350.0,79.1,4318.0,1253.0,148.0,163.0,90.8,109.0,133.0,82.0,14.0,37.0,37.8,0.0,0.4,0.4,-0.4,6.0,15.0,4.0,2.0,20.0,0.0,17.0,10.0,0.0,21.0,10.0,5.0,0.0,0.0,0.0,40.0,6.0,4.0,60.0,2.0,11.0,2.0,18.2,1.21,0.22,0.18,1.0,18.3,0.0,0.0,0.0,1.4,1.4,0.13,0.6,0.6,11.0,5.0,6.0,3.0,2.0,8.0,11.0,72.7,3.0,9.0,3.0,6.0,10.0,21.0,25.0,0.0,63.0,26.7,8.0,82.0,3.0,5.0,33.0,2.0,1.08,10.0,7.0,3.0,0.33,0.65,10.6,12.4,-1.9,-0.2,-0.2,443.0,36.0,135.0,195.0,119.0,11.0,443.0,18.0,8.0,44.4,9.0,50.0,259.0,1562.0,742.0,20.0,12.0,3.0
Kevin Akpoguma,28.0,Defender,Bundesliga,Hoffenheim,17.0,11.0,1097.0,12.2,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.3,0.3,0.3,0.6,10.0,55.0,9.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.05,0.02,0.05,12.2,16.0,1.31,13.0,0.0,2.0,0.0,1.0,0.0,3.0,0.25,3.0,0.0,0.0,0.0,0.0,0.0,611.0,711.0,85.9,10584.0,3879.0,275.0,302.0,91.1,277.0,307.0,90.2,50.0,79.0,63.3,0.0,0.3,0.4,-0.3,5.0,71.0,2.0,0.0,55.0,0.0,15.0,14.0,0.0,4.0,18.0,18.0,0.0,1.0,0.0,60.0,25.0,21.0,54.3,0.0,2.0,0.0,0.0,0.16,0.0,0.0,0.0,6.8,0.0,0.0,0.0,0.3,0.3,0.15,-0.3,-0.3,35.0,18.0,22.0,12.0,1.0,26.0,35.0,74.3,9.0,28.0,8.0,20.0,18.0,53.0,32.0,0.0,65.0,35.8,11.0,86.0,9.0,6.0,26.0,11.0,1.35,26.0,21.0,5.0,0.41,0.64,20.2,20.1,0.1,0.01,0.34,861.0,72.0,360.0,449.0,59.0,5.0,861.0,13.0,9.0,69.2,4.0,30.8,483.0,2251.0,1054.0,10.0,11.0,2.0
David Alaba,31.0,Defender,La Liga,Real Madrid,14.0,14.0,1154.0,12.8,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.7,1.6,9.0,51.0,13.0,0.0,0.08,0.08,0.0,0.08,0.08,0.05,0.13,0.08,0.13,12.8,18.0,1.4,13.0,4.0,0.0,1.0,0.0,0.0,1.0,0.08,0.0,1.0,0.0,0.0,0.0,0.0,810.0,904.0,89.6,12977.0,4997.0,447.0,464.0,96.3,297.0,330.0,90.0,49.0,84.0,58.3,1.0,0.7,0.8,0.3,10.0,56.0,5.0,0.0,51.0,0.0,4.0,0.0,0.0,17.0,15.0,9.0,0.0,0.0,1.0,63.0,10.0,9.0,52.6,0.0,14.0,3.0,21.4,1.09,0.23,0.0,0.0,19.8,6.0,0.0,0.0,1.0,1.0,0.07,-1.0,-1.0,13.0,9.0,7.0,5.0,1.0,4.0,8.0,50.0,4.0,10.0,7.0,3.0,15.0,28.0,34.0,0.0,82.0,33.7,14.0,82.0,12.0,0.0,0.0,1.0,2.36,23.0,10.0,13.0,1.01,-0.89,21.0,12.9,8.1,0.63,-0.38,1004.0,127.0,474.0,457.0,80.0,11.0,1004.0,0.0,0.0,0.0,0.0,0.0,699.0,3567.0,2011.0,9.0,11.0,0.0
Raúl Albiol,37.0,Defender,La Liga,Villarreal,26.0,24.0,2031.0,22.6,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.4,0.4,0.8,1.3,8.0,62.0,0.0,0.0,0.04,0.04,0.0,0.04,0.02,0.04,0.06,0.02,0.06,22.6,4.0,0.18,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,1095.0,1272.0,86.1,22569.0,8497.0,295.0,325.0,90.8,663.0,714.0,92.9,130.0,206.0,63.1,1.0,0.8,0.6,0.2,3.0,64.0,1.0,0.0,62.0,0.0,21.0,8.0,1.0,0.0,16.0,14.0,0.0,0.0,0.0,75.0,46.0,29.0,61.3,0.0,6.0,1.0,16.7,0.27,0.04,0.0,0.0,9.5,0.0,0.0,0.0,0.4,0.4,0.07,-0.4,-0.4,25.0,14.0,15.0,9.0,1.0,18.0,27.0,66.7,9.0,31.0,24.0,7.0,16.0,41.0,102.0,0.0,78.0,59.4,24.0,82.0,18.0,2.0,35.0,4.0,1.15,34.0,36.0,-2.0,-0.09,-0.22,30.8,37.5,-6.7,-0.3,-0.52,1476.0,244.0,853.0,605.0,26.0,14.0,1476.0,0.0,0.0,0.0,0.0,0.0,811.0,4596.0,2552.0,8.0,1.0,0.0
Omar Alderete,26.0,Defender,La Liga,Getafe,31.0,24.0,2195.0,24.4,0.0,1.0,1.0,0.0,0.0,0.0,8.0,1.0,1.2,1.2,1.0,2.2,23.0,98.0,9.0,0.0,0.04,0.04,0.0,0.04,0.05,0.04,0.09,0.05,0.09,24.4,31.0,1.27,24.0,0.0,4.0,2.0,1.0,0.0,3.0,0.12,3.0,0.0,0.0,0.0,0.0,0.0,678.0,1056.0,64.2,16564.0,7319.0,155.0,199.0,77.9,351.0,441.0,79.6,167.0,384.0,43.5,1.0,1.0,0.8,0.0,13.0,98.0,14.0,1.0,98.0,0.0,34.0,11.0,2.0,5.0,13.0,21.0,0.0,0.0,0.0,107.0,55.0,45.0,55.0,0.0,24.0,5.0,20.8,0.98,0.21,0.0,0.0,19.7,3.0,0.0,0.0,1.2,1.2,0.05,-1.2,-1.2,28.0,21.0,15.0,13.0,0.0,19.0,35.0,54.3,16.0,30.0,18.0,12.0,13.0,41.0,111.0,0.0,71.0,64.2,24.0,84.0,20.0,7.0,27.0,3.0,1.06,26.0,34.0,-8.0,-0.33,-0.03,30.4,34.4,-4.0,-0.16,0.14,1316.0,132.0,591.0,667.0,73.0,32.0,1316.0,13.0,9.0,69.2,3.0,23.1,655.0,4060.0,2701.0,23.0,13.0,0.0
